,Date,Close,High,Low,Open,Volume,Ticker
1739,2020-09-03,26.942163467407227,27.201221591248498,26.68310252004417,26.794129043702878,1031071,HUDCO.NS
1740,2020-09-04,27.497291564941406,28.05241855892928,26.313018950320803,26.49806128165009,2512430,HUDCO.NS
1741,2020-09-07,27.978403091430664,28.422506430879473,27.571310481244254,27.79336073920755,1768338,HUDCO.NS
1742,2020-09-08,27.460283279418945,27.978402417874843,27.38626746972045,27.978402417874843,1494167,HUDCO.NS
1743,2020-09-09,27.127208709716797,27.312251053375103,26.646097486796357,27.312251053375103,1662807,HUDCO.NS
1744,2020-09-10,27.759910583496094,28.273984230845056,27.48310355305918,27.720367153000872,1943729,HUDCO.NS
1745,2020-09-11,27.44355583190918,27.95762638191557,27.32492254200084,27.7599062433816,1299578,HUDCO.NS
1746,2020-09-14,27.87854766845703,28.273988060917414,27.522650711848534,27.522650711848534,1530287,HUDCO.NS
1747,2020-09-15,27.56218910217285,28.273982885089055,27.206295227684965,27.997175867827316,1429673,HUDCO.NS
1748,2020-09-16,27.28537940979004,27.799452982269706,27.28537940979004,27.799452982269706,863678,HUDCO.NS
1749,2020-09-17,27.008573532104492,27.759907683947215,26.9294836624047,26.9294836624047,1019457,HUDCO.NS
1750,2020-09-18,25.94088363647461,27.36446814380508,25.703620054747883,27.245837861426782,1975000,HUDCO.NS
1751,2020-09-21,24.99182891845703,26.336325122495445,24.833652184577158,26.01997467170596,1400298,HUDCO.NS
1752,2020-09-22,24.51729965209961,25.22909192094742,23.60778722476713,25.031371762462744,995403,HUDCO.NS
1753,2020-09-23,25.0313720703125,25.229092231228847,24.635931748479805,25.07091700758684,937965,HUDCO.NS
1754,2020-09-24,24.200944900512695,24.833648731074693,24.121856544571216,24.754560375133213,1072240,HUDCO.NS
1755,2020-09-25,25.46635627746582,26.019973308557052,24.28003536097179,24.59638730367319,1251808,HUDCO.NS
1756,2020-09-28,25.54544448852539,26.257238283014036,25.387267754531216,25.78270808103152,867095,HUDCO.NS
1757,2020-09-29,25.901342391967773,26.415416043176663,25.30818187917462,25.743165651828857,1468211,HUDCO.NS
1758,2020-09-30,25.62453269958496,26.21769315080711,25.387266105520045,25.861796276679808,830618,HUDCO.NS
1759,2020-10-01,25.901342391967773,26.257239303037743,25.664078790244588,25.86179896117564,846992,HUDCO.NS
1760,2020-10-05,25.743162155151367,26.257235736533964,25.584985436497494,25.98042572464719,482556,HUDCO.NS
1761,2020-10-06,26.257240295410156,26.573590770673835,25.743166624772247,25.94088680317598,792204,HUDCO.NS
1762,2020-10-07,26.01997184753418,26.49449898069902,25.940881980693415,26.415412130828194,521912,HUDCO.NS
1763,2020-10-08,25.822250366210938,26.41541076037839,25.703617080589538,26.09905734336784,751859,HUDCO.NS
1764,2020-10-09,25.901342391967773,26.810856385038765,25.584988911689937,25.822255530383504,1276164,HUDCO.NS
1765,2020-10-12,25.86179542541504,26.652676001012015,25.78270555767336,25.94088227618675,1205107,HUDCO.NS
1766,2020-10-13,25.66407585144043,26.099059574284496,25.584985981942392,25.782706130232427,390477,HUDCO.NS
1767,2020-10-14,25.229093551635742,25.743165695226047,25.150005181432956,25.624535402649663,455280,HUDCO.NS
1768,2020-10-15,24.67547607421875,25.50590012609286,24.556842773820957,25.426813270474433,497589,HUDCO.NS
1769,2020-10-16,24.67547607421875,25.031371449956907,24.59638771011525,24.912739658044188,529757,HUDCO.NS
1770,2020-10-19,24.83365249633789,24.99182923220351,24.67547726895742,24.87319743454687,418849,HUDCO.NS
1771,2020-10-20,24.71501922607422,25.110459533691408,24.675475798706525,24.833651016662365,383839,HUDCO.NS
1772,2020-10-21,25.229093551635742,25.50590209310289,24.517301236781073,24.9127415793098,673573,HUDCO.NS
1773,2020-10-22,26.57358741760254,26.771307571057825,25.110459488821462,25.150002916118495,1778014,HUDCO.NS
1774,2020-10-23,26.178150177001953,27.166751060075597,26.09906331314425,26.81085715574546,647016,HUDCO.NS
1775,2020-10-26,25.70362091064453,26.336324821974042,25.50590074979342,26.099061232346752,362457,HUDCO.NS
1776,2020-10-27,25.46635627746582,25.703619857370605,25.229091189075984,25.703619857370605,321076,HUDCO.NS
1777,2020-10-28,25.110462188720703,25.664079281314933,24.991830385589147,25.4663591066006,389745,HUDCO.NS
1778,2020-10-29,25.0709171295166,25.505900882254018,24.9127403966202,25.22909235392788,399117,HUDCO.NS
1779,2020-10-30,25.0313720703125,25.703620919125104,24.79410848060693,25.07091700758684,515232,HUDCO.NS
1780,2020-11-02,24.63593292236328,25.22909343337597,24.55684455253122,25.07091820219703,425417,HUDCO.NS
1781,2020-11-03,24.477758407592773,25.031373995649908,24.398670035445974,24.833653819525527,511527,HUDCO.NS
1782,2020-11-04,24.3591251373291,24.83365386254673,24.121861528962903,24.63593368607982,592873,HUDCO.NS
1783,2020-11-05,24.754562377929688,25.110459254218135,24.398667010126285,24.55684222632167,704900,HUDCO.NS
1784,2020-11-06,24.79410743713379,25.1500028067141,24.63593071166362,24.833650864258807,645887,HUDCO.NS
1785,2020-11-09,25.0313720703125,25.229092231228847,24.79410848060693,24.873196846670492,621580,HUDCO.NS
1786,2020-11-10,25.387266159057617,25.505899456340252,24.833650641840478,25.070915727920713,980267,HUDCO.NS
1787,2020-11-11,25.62453269958496,25.9804265567422,25.150002528425198,25.505899402552505,1122980,HUDCO.NS
1788,2020-11-12,25.980424880981445,26.415411597396712,25.624531046779683,25.861794608570815,1806462,HUDCO.NS
1789,2020-11-13,25.426816940307617,26.099064360999673,25.308183622787563,26.0199774939667,1187345,HUDCO.NS
1790,2020-11-14,25.46635627746582,25.86179658296383,24.912739246374585,25.624533003059042,432423,HUDCO.NS
1791,2020-11-17,26.454959869384766,26.96903051130696,25.624535742456274,25.782709467988994,2087421,HUDCO.NS
1792,2020-11-18,26.09906005859375,26.850397239432134,25.901339906634703,26.573587216507416,1703688,HUDCO.NS
1793,2020-11-19,25.94088363647461,26.65267739862491,25.78270690966675,25.98042706393404,1115719,HUDCO.NS
1794,2020-11-20,25.94088363647461,26.217693662630893,25.664076627288452,26.059516935823034,620890,HUDCO.NS
1795,2020-11-23,27.56218910217285,28.036719296440392,26.138604553310664,26.33632471334625,3836413,HUDCO.NS
1796,2020-11-24,28.115806579589844,28.353070171832787,27.44355923207313,27.918086416559017,3200129,HUDCO.NS
1797,2020-11-25,27.83900260925293,28.432163163355035,27.404018806305505,28.273986412200358,1634647,HUDCO.NS
1798,2020-11-26,27.56218910217285,27.79945570779173,27.206295227684965,27.68082240498229,758345,HUDCO.NS
1799,2020-11-27,27.9180908203125,28.23444433785101,27.601740319744724,27.759914061543242,1417115,HUDCO.NS
1800,2020-12-01,29.46030044555664,29.81619729594392,27.838995923758908,28.115802909076862,4789882,HUDCO.NS
1801,2020-12-02,29.46030044555664,30.172094146331194,28.708963320732366,29.69756400682487,2397573,HUDCO.NS
1802,2020-12-03,29.618478775024414,30.013919071040842,29.4207586270162,29.855742349240263,1642599,HUDCO.NS
1803,2020-12-04,29.658023834228516,30.607081200317868,29.381216818563797,29.855743993123372,3190291,HUDCO.NS
1804,2020-12-07,29.93483543395996,30.330275812305377,29.65802837590643,29.81620513063873,1577655,HUDCO.NS
1805,2020-12-08,32.1097526550293,32.38656268815812,29.934830903305215,30.013920777186396,11458473,HUDCO.NS
1806,2020-12-09,31.595684051513672,33.05881211578988,31.437507310707232,32.7820050821064,4941519,HUDCO.NS
1807,2020-12-10,31.08160400390625,31.95157439088278,30.409356764989194,31.516587688909627,2033002,HUDCO.NS
1808,2020-12-11,31.31886863708496,32.3470157677577,31.08160507499505,31.35841507824151,2758670,HUDCO.NS
1809,2020-12-14,31.35841941833496,31.991123343799348,31.042065947117617,31.556139583603226,1646539,HUDCO.NS
1810,2020-12-15,31.200237274169922,31.556134113352197,30.883883857792398,31.358413982358687,1252528,HUDCO.NS
1811,2020-12-16,31.674774169921875,31.99112768405913,31.516597412853244,31.63523073489739,1881833,HUDCO.NS
1812,2020-12-17,33.256526947021484,33.53333695322353,31.358415413065565,31.635222402297707,7546523,HUDCO.NS
1813,2020-12-18,32.34701919555664,33.13789983097885,31.991122306222604,32.9401796721233,2684969,HUDCO.NS
1814,2020-12-21,29.578937530517578,32.62382682764281,28.86714373839909,32.34701980680242,3399276,HUDCO.NS
1815,2020-12-22,29.776653289794922,30.48844395968492,28.076258936168617,29.341666582841818,2536319,HUDCO.NS
1816,2020-12-23,30.84434700012207,31.358420656912273,29.737112824098755,29.816202703512086,1984051,HUDCO.NS
1817,2020-12-24,30.725709915161133,31.358416804864824,30.527989766371242,31.12115021274092,1184883,HUDCO.NS
1818,2020-12-28,32.34701919555664,33.335619989834406,30.962978083567766,31.042064940321907,5637433,HUDCO.NS
1819,2020-12-29,31.516597747802734,32.66337547752454,31.318877553608313,32.465655283330115,1829795,HUDCO.NS
1820,2020-12-30,31.595684051513672,31.912034516156165,31.3188740008598,31.635227482472686,1296112,HUDCO.NS
1821,2020-12-31,31.397958755493164,31.832942458992246,31.318868889512483,31.556135470484623,1007793,HUDCO.NS
1822,2021-01-01,32.50520324707031,32.66338002785558,31.397971815515724,31.556148596300996,4070136,HUDCO.NS
1823,2021-01-04,32.46564865112305,33.21698583896996,31.912031617079524,32.66336880492644,2533244,HUDCO.NS
1824,2021-01-05,33.92877960205078,34.75920364469466,32.03066491860468,32.307471927162595,8804929,HUDCO.NS
1825,2021-01-06,34.284671783447266,35.82688951096949,33.61242450023064,34.12649808172804,9427009,HUDCO.NS
1826,2021-01-07,34.60102462768555,35.19418504987444,34.20558434622628,34.64056805243749,4531828,HUDCO.NS
1827,2021-01-08,34.2451286315918,35.31281922854587,34.08695191163897,34.917378937148804,3181007,HUDCO.NS
1828,2021-01-11,33.41470718383789,34.5219412913922,33.256530451762956,34.5219412913922,1780085,HUDCO.NS
1829,2021-01-12,33.77060317993164,34.40330707445869,32.86108925738203,33.29607299630874,1914323,HUDCO.NS
1830,2021-01-13,37.2109375,40.493093714845294,33.84969441945962,33.84969441945962,42831248,HUDCO.NS
1831,2021-01-14,36.499141693115234,37.290022310370425,35.905981230173836,37.05275571161776,5405026,HUDCO.NS
1832,2021-01-15,35.35236740112305,36.538688434603884,34.99647048768472,36.38051169341236,3486958,HUDCO.NS
1833,2021-01-18,34.12649917602539,35.31282007877988,33.92877902556631,35.1941867817164,2132475,HUDCO.NS
1834,2021-01-19,35.0360107421875,35.787347931999186,34.28467355237581,34.36376342428606,2666075,HUDCO.NS
1835,2021-01-20,34.79874801635742,35.31282163702351,34.68011471405903,35.036011603984,1438267,HUDCO.NS
1836,2021-01-21,34.79874801635742,36.4991425921266,34.00786737962203,34.95692474709854,3899869,HUDCO.NS
1837,2021-01-22,34.086952209472656,35.39190638927296,33.69151191462044,34.719659094812215,1975673,HUDCO.NS
1838,2021-01-25,33.098350524902344,34.719658100962526,33.05880709994305,34.64056823407402,2412211,HUDCO.NS
1839,2021-01-27,32.9401741027832,33.256524493283216,32.584277273622206,33.13789422820935,1255466,HUDCO.NS
1840,2021-01-28,32.9797248840332,33.2960753451281,32.22838763635599,32.584284544936814,1589877,HUDCO.NS
1841,2021-01-29,33.84968948364258,34.48239336785672,33.33561889764301,33.3751623247245,2235543,HUDCO.NS
1842,2021-02-01,34.086952209472656,34.95692266832953,33.61242506243801,34.403305652142436,2970310,HUDCO.NS
1843,2021-02-02,34.04741287231445,35.11510360682204,33.92878257979387,34.48239664549737,2084038,HUDCO.NS
1844,2021-02-03,34.04741287231445,34.561486524148144,33.88923613198328,34.20558961264562,1555411,HUDCO.NS
1845,2021-02-04,34.363765716552734,35.07555650940489,33.88923550434763,34.007868811641494,1965590,HUDCO.NS
1846,2021-02-05,33.96832275390625,35.03601036907843,33.53333902242759,34.60102663759977,1858398,HUDCO.NS
1847,2021-02-08,34.56147766113281,34.956917902068035,34.00786072042957,34.16603742019758,1801988,HUDCO.NS
1848,2021-02-09,34.04741287231445,34.7987501261597,33.45425235880037,34.7987501261597,1488416,HUDCO.NS
1849,2021-02-10,34.48239517211914,34.87783549756532,34.04741141752239,34.08695484667295,1295513,HUDCO.NS
1850,2021-02-11,36.77595520019531,37.725012711981584,34.52194624955225,34.64057655291887,12981762,HUDCO.NS
1851,2021-02-12,35.391910552978516,37.01321534921809,35.273277243778146,37.01321534921809,3509058,HUDCO.NS
1852,2021-02-15,35.0360107421875,36.22233166811012,34.83829058786706,35.787347931999186,1873985,HUDCO.NS
1853,2021-02-16,34.917381286621094,35.470995318251795,34.601027825429085,35.115101445623544,1420764,HUDCO.NS
1854,2021-02-17,35.11509704589844,35.86643114239364,34.680110337018284,34.79874362434374,1757746,HUDCO.NS
1855,2021-02-18,37.36911392211914,38.43680168453434,35.03601520083612,35.19419194781591,11440808,HUDCO.NS
1856,2021-02-19,35.70825958251953,37.8040913204148,34.956922424154435,37.290020750879734,4840566,HUDCO.NS
1857,2021-02-22,34.56147766113281,35.90597508370651,34.3637575406652,35.70825496323889,2313945,HUDCO.NS
1858,2021-02-23,35.075557708740234,35.66871823155075,34.403310323009826,34.79875067155017,2453461,HUDCO.NS
1859,2021-02-24,36.143253326416016,36.538693728199625,35.1151088851728,35.154652321956995,2509598,HUDCO.NS
1860,2021-02-25,37.84363555908203,39.069502904467875,36.855034807622516,37.17138825487759,13121663,HUDCO.NS
1861,2021-02-26,38.753150939941406,40.80943937486451,36.38050904565928,36.85503621772763,12881353,HUDCO.NS
1862,2021-03-01,42.50984191894531,43.18208937506126,38.83224508568081,39.26723192819546,21861123,HUDCO.NS
1863,2021-03-02,41.67940902709961,43.419346984044914,40.8094385401419,43.102993531156635,10579400,HUDCO.NS
1864,2021-03-03,40.80942916870117,42.15392650927202,40.49307880542943,41.877119564288066,5075866,HUDCO.NS
1865,2021-03-04,41.16533279418945,41.79803664263152,39.97901194699685,40.57217237059315,5090567,HUDCO.NS
1866,2021-03-05,39.89992904663086,41.560777190304556,39.14859183231362,41.32351360077549,3819143,HUDCO.NS
1867,2021-03-08,39.860389709472656,40.80944416500776,39.5440362129806,40.25583007160247,3121666,HUDCO.NS
1868,2021-03-09,38.04135513305664,40.25582319635335,37.566827986333074,40.13718990118745,3437718,HUDCO.NS
1869,2021-03-10,40.29536819458008,41.04670538701487,37.80409303465687,38.31816664447282,7522890,HUDCO.NS
1870,2021-03-12,39.188133239746094,40.7698944443128,38.43679606418289,40.7698944443128,2800872,HUDCO.NS
1871,2021-03-15,39.544029235839844,40.05810282269376,38.19953163842729,39.42539594134433,2914050,HUDCO.NS
1872,2021-03-16,38.7136116027832,39.78129936124884,38.59497828874458,39.544035750142086,1752194,HUDCO.NS
1873,2021-03-17,37.40865707397461,39.06950837934664,37.25048032818149,38.911331633553516,2502411,HUDCO.NS
1874,2021-03-18,36.93412780761719,38.39725583697066,35.82689366537055,37.962272072863165,3746237,HUDCO.NS
1875,2021-03-19,36.69686508178711,37.01321554638935,35.27327743168066,36.380511600214476,2619292,HUDCO.NS
1876,2021-03-22,37.685462951660156,38.00181339117269,36.06415525839908,36.81549245481785,3921360,HUDCO.NS
1877,2021-03-23,38.04135513305664,38.634515574946114,37.68546128149898,37.88318142879547,2165369,HUDCO.NS
1878,2021-03-24,37.01321029663086,38.357707877162504,36.815490152934146,37.72500402072701,1560136,HUDCO.NS
1879,2021-03-25,35.64681625366211,37.37490446053814,35.40568845100894,36.97302376741407,2139674,HUDCO.NS
1880,2021-03-26,35.5262565612793,36.49077091064699,35.405691117818364,35.8879498255555,1336597,HUDCO.NS
1881,2021-03-30,35.445884704589844,36.00851842782766,35.24494430815542,35.64682510102427,1381772,HUDCO.NS
1882,2021-03-31,35.24494171142578,35.92814084863127,34.96362640358681,35.44588209305559,1168660,HUDCO.NS
1883,2021-04-01,36.249637603759766,36.89264917114958,35.40568875419363,35.445876210628896,4428835,HUDCO.NS
1884,2021-04-05,35.285125732421875,36.28982745525728,35.084185387854795,36.28982745525728,1423574,HUDCO.NS
1885,2021-04-06,35.80757522583008,36.249643450127856,35.40569446444903,35.5262599193061,1425063,HUDCO.NS
1886,2021-04-07,36.85246276855469,37.65622425154264,35.68701107110755,35.807573453891706,4442646,HUDCO.NS
1887,2021-04-08,36.691707611083984,37.575843887885846,36.49076726943754,37.21415065970098,1765870,HUDCO.NS
1888,2021-04-09,35.80757522583008,36.28983397915147,35.60663484513955,36.249643450127856,2540391,HUDCO.NS
1889,2021-04-12,32.2308349609375,35.60663387807399,32.029894585704454,35.4458809646662,4037923,HUDCO.NS
1890,2021-04-13,33.87854766845703,34.11967549966283,32.31121216645922,32.31121216645922,1809326,HUDCO.NS
1891,2021-04-15,33.11497497558594,33.958923951696676,32.59252876527094,33.55704319487186,1197582,HUDCO.NS
1892,2021-04-16,33.23553466796875,33.91873373883585,32.95421938744539,32.95421938744539,1370547,HUDCO.NS
1893,2021-04-19,32.11027526855469,32.67290897961673,31.748581949578583,31.989709806860297,1232791,HUDCO.NS
1894,2021-04-20,32.914031982421875,33.95892125393708,32.55233871679176,32.63271363532885,2914015,HUDCO.NS
1895,2021-04-22,32.95421600341797,33.275721776235294,32.55233532044946,32.55233532044946,1173421,HUDCO.NS
1896,2021-04-23,33.47666549682617,34.11967404125927,33.03459424805348,33.436474971587494,1821897,HUDCO.NS
1897,2021-04-26,33.79816818237305,34.20004890526953,33.637415279993135,34.11967398713287,989151,HUDCO.NS
1898,2021-04-27,34.0392951965332,34.36080099367688,33.7981673817287,34.079485720756054,968147,HUDCO.NS
1899,2021-04-28,34.11967468261719,34.68230831936212,33.99910923684804,34.36080250804883,1177126,HUDCO.NS
1900,2021-04-29,33.6776008605957,34.722489973493786,33.557035434985636,34.200043883991675,1331147,HUDCO.NS
1901,2021-04-30,33.516845703125,33.918726339694594,33.27571793440443,33.35609283527598,1348098,HUDCO.NS
1902,2021-05-03,34.280418395996094,34.7626739175428,32.87383621436141,32.87383621436141,1774789,HUDCO.NS
1903,2021-05-04,34.320613861083984,35.48606855415075,33.9991080608909,34.762682036769576,2136266,HUDCO.NS
1904,2021-05-05,34.56174850463867,35.164569699487025,34.32062063992076,34.64212343750893,1092875,HUDCO.NS
1905,2021-05-06,34.36079788208008,35.04399380650935,34.240232452542564,34.88324398860099,782538,HUDCO.NS
1906,2021-05-07,34.72249984741211,35.204755554777506,34.441181463026446,34.72249984741211,1830870,HUDCO.NS
1907,2021-05-10,36.410396575927734,36.731902413312206,34.88325151361873,34.9636264399114,5148936,HUDCO.NS
1908,2021-05-11,38.05810546875,38.74130457749355,35.44588061638725,35.767386440043836,6234558,HUDCO.NS
1909,2021-05-12,37.25434494018555,38.861867967871774,37.013217099253986,38.379612286008644,3821964,HUDCO.NS
1910,2021-05-14,36.37020492553711,37.65622199480409,36.2094520253521,37.57584707776486,1908651,HUDCO.NS
1911,2021-05-17,37.05339813232422,37.53565679661404,36.41038964604411,36.65151744513586,1833006,HUDCO.NS
1912,2021-05-18,37.41509246826172,37.937538603468276,37.214152118737104,37.37490501157808,1999185,HUDCO.NS
1913,2021-05-19,37.093589782714844,37.89735118155065,36.9328368897264,37.495470482132745,2191381,HUDCO.NS
1914,2021-05-20,36.932838439941406,37.61603443118567,36.73189808179821,37.093591339677275,1636959,HUDCO.NS
1915,2021-05-21,37.61603546142578,38.21885655236564,37.13377981511655,37.21415473413254,3559857,HUDCO.NS
1916,2021-05-24,39.5048713684082,40.509573050553826,37.53565545818155,37.77678324867526,11701782,HUDCO.NS
1917,2021-05-25,38.78148651123047,40.06750349034169,38.66092107801727,39.82637569002163,3542829,HUDCO.NS
1918,2021-05-26,39.22356033325195,40.348827652421356,38.70111720129291,39.02261995955076,3426373,HUDCO.NS
1919,2021-05-27,38.98242950439453,39.54506312077205,38.78148914612446,39.464685137800096,1729875,HUDCO.NS
1920,2021-05-28,38.13848114013672,39.38431076541316,38.01791569706527,39.22355786335343,1858326,HUDCO.NS
1921,2021-05-31,39.665626525878906,41.152587055346224,37.85716325449646,38.33942196652909,10134667,HUDCO.NS
1922,2021-06-01,38.86186599731445,40.509579470028186,38.741303616015415,40.02732074651196,3331224,HUDCO.NS
1923,2021-06-02,40.18807601928711,40.50958185388416,38.62074044131354,38.9824337387085,5506220,HUDCO.NS
1924,2021-06-03,40.06751251220703,41.554473236856246,39.866572122344195,41.393720311744566,8106256,HUDCO.NS
1925,2021-06-04,41.03202438354492,41.71522350523157,39.8665695833439,39.98713503602591,10160167,HUDCO.NS
1926,2021-06-07,41.27315139770508,42.35823125183067,41.07221102465665,41.35352938658851,6269050,HUDCO.NS
1927,2021-06-08,40.670326232910156,41.75540597909826,40.50957640334729,41.59465308342894,2821487,HUDCO.NS
1928,2021-06-09,39.5048713684082,41.59464964082861,39.102990695549956,40.79088829511211,4421068,HUDCO.NS
1929,2021-06-10,42.277854919433594,43.00124151719363,39.705820496524346,39.826382885413096,13906548,HUDCO.NS
1930,2021-06-11,43.1619873046875,44.52838228244309,42.27784793503088,42.59935371783445,19449121,HUDCO.NS
1931,2021-06-14,42.76011657714844,43.72463108429302,40.87127502855131,43.403125226542464,7097600,HUDCO.NS
1932,2021-06-15,42.51898193359375,43.68443358326743,42.3582290303643,43.04142503645622,3607837,HUDCO.NS
1933,2021-06-16,41.55447006225586,42.84048723268848,41.39371714942508,42.639546858176715,2805965,HUDCO.NS
1934,2021-06-17,41.35352325439453,42.277846993687966,40.71051476921077,41.19277036657201,3099424,HUDCO.NS
1935,2021-06-18,40.42920684814453,41.6750366835338,39.38431740769248,41.55447428623573,3235092,HUDCO.NS
1936,2021-06-21,41.11240005493164,41.47409026036147,39.464686603055064,39.54506458901132,2688938,HUDCO.NS
1937,2021-06-22,44.00593566894531,46.81910050622949,41.23295828754393,41.39371117718144,40933536,HUDCO.NS
1938,2021-06-23,43.64424514770508,44.84988729579697,43.44330478968976,44.56857202101814,7108831,HUDCO.NS
1939,2021-06-24,44.126502990722656,44.809698968280756,43.64424430117593,43.92556263660481,4257773,HUDCO.NS
1940,2021-06-25,43.845184326171875,45.17139187983717,43.68443143086298,44.488192841300986,4312734,HUDCO.NS
1941,2021-06-28,44.568572998046875,45.13120662604508,43.72462408910288,44.086314288574165,5065201,HUDCO.NS
1942,2021-06-29,44.32744598388672,45.61346310036174,43.764812345638894,44.93026708212938,6705207,HUDCO.NS
1943,2021-06-30,42.63954544067383,45.13120784145141,42.39841761249708,44.56857419830121,6558521,HUDCO.NS
1944,2021-07-01,43.443302154541016,44.36762897178701,42.197472623635896,43.00123400694324,7274858,HUDCO.NS
1945,2021-07-02,43.08161163330078,43.724623233346364,42.92086179939593,43.6442452502874,2779725,HUDCO.NS
1946,2021-07-05,42.63954544067383,43.5236848987975,42.43860507284209,43.24236654416905,2521550,HUDCO.NS
1947,2021-07-06,42.237667083740234,43.24236897948147,41.875973788052015,42.84048822118498,2068168,HUDCO.NS
1948,2021-07-07,42.117103576660156,42.67973417043794,41.95635066439217,42.19747849974076,1340223,HUDCO.NS
1949,2021-07-08,42.157291412353516,42.84048746292247,41.63484520937246,41.8759730468611,2123208,HUDCO.NS
1950,2021-07-09,41.7152214050293,42.31804250587592,41.55446849824886,42.157289599095485,1718405,HUDCO.NS
1951,2021-07-12,41.83578109741211,42.599355055976375,41.67502820096071,41.95634653627727,2364733,HUDCO.NS
1952,2021-07-13,42.31804275512695,42.80029841220205,42.07691186048272,42.39841767593724,2803976,HUDCO.NS
1953,2021-07-14,42.39841842651367,42.92086461934943,41.87597223367791,42.31804350428051,1822736,HUDCO.NS
1954,2021-07-15,42.5993537902832,43.764808422295246,42.31803852943143,42.398413442215826,3812549,HUDCO.NS
1955,2021-07-16,42.31804275512695,43.16199168806171,42.19747730780484,43.08161370114474,1577693,HUDCO.NS
1956,2021-07-19,41.55447006225586,42.15729118579117,41.2731516982753,41.9563508112794,1658712,HUDCO.NS
1957,2021-07-20,40.18807601928711,41.71522413446277,40.027323101988586,41.71522413446277,1951406,HUDCO.NS
1958,2021-07-22,40.6301383972168,41.31333743092363,40.509576026167196,40.79089129138937,1505432,HUDCO.NS
1959,2021-07-23,40.71051788330078,41.47408879317992,40.30863716605638,40.79089280030704,2001313,HUDCO.NS
1960,2021-07-26,38.017913818359375,40.79089127701308,37.61603311612279,40.71051636300834,5466768,HUDCO.NS
1961,2021-07-27,36.45058059692383,37.374907492536735,36.33001821886994,37.214154589024936,17806075,HUDCO.NS
1962,2021-07-28,36.330013275146484,36.49076615678332,36.008507511872814,36.49076615678332,9067938,HUDCO.NS
1963,2021-07-29,36.49076843261719,36.57114334539528,36.24963756207013,36.530955889006236,4758602,HUDCO.NS
1964,2021-07-30,36.37020492553711,36.57114528424174,36.24963948387172,36.57114528424174,3177913,HUDCO.NS
1965,2021-08-02,36.28982925415039,36.571144524046616,36.20945127267541,36.490769608678114,2984876,HUDCO.NS
1966,2021-08-03,36.28982925415039,36.45057908488739,36.249638730359656,36.45057908488739,2130204,HUDCO.NS
1967,2021-08-04,35.84775924682617,36.45058033101792,35.72719686965178,36.33001795384352,2845567,HUDCO.NS
1968,2021-08-05,35.08419418334961,35.968330694652416,34.963628719941454,35.968330694652416,2526858,HUDCO.NS
1969,2021-08-06,36.16926574707031,36.53095901776235,35.003811015332275,35.244938840424744,2618225,HUDCO.NS
1970,2021-08-09,36.008514404296875,36.812275900223625,35.76738656874021,36.53096060309198,6741583,HUDCO.NS
1971,2021-08-10,34.64211654663086,36.24963941313079,34.36080127143599,36.0486990548183,2126743,HUDCO.NS
1972,2021-08-11,34.92343521118164,35.20475048898035,33.43647470624206,34.963622669994805,2465036,HUDCO.NS
1973,2021-08-12,35.48606872558594,35.72719654384238,35.04399748165813,35.20475038253128,1431570,HUDCO.NS
1974,2021-08-13,35.3253173828125,36.08889139605913,35.08418955392059,35.88795102763142,1407928,HUDCO.NS
1975,2021-08-16,34.36079788208008,35.445874483492744,34.280422973125894,35.445874483492744,1337643,HUDCO.NS
1976,2021-08-17,33.79816818237305,34.64211708723435,33.59722782092481,34.11967398713287,1300892,HUDCO.NS
1977,2021-08-18,33.63741683959961,33.95892265926612,33.55704191773635,33.95892265926612,917659,HUDCO.NS
1978,2021-08-20,33.15515899658203,33.67760515266775,33.07478408000262,33.35609935413707,1358621,HUDCO.NS
1979,2021-08-23,31.748579025268555,33.51685492597322,31.668204102280203,33.19534910180627,3034978,HUDCO.NS
1980,2021-08-24,32.27103042602539,32.63272070389455,31.78877161202107,32.15046495599749,2034409,HUDCO.NS
1981,2021-08-25,32.83365249633789,33.27572372639636,32.31120941752423,32.471962313354,1847604,HUDCO.NS
1982,2021-08-26,32.87384796142578,33.03459781531278,32.67290757796012,33.03459781531278,781362,HUDCO.NS
1983,2021-08-27,33.87854766845703,34.360803330868634,32.55233999766502,32.71309290717114,2592824,HUDCO.NS
1984,2021-08-30,34.40098571777344,35.08418471587986,33.99910503633659,34.15985792213258,1855114,HUDCO.NS
1985,2021-08-31,34.6019287109375,35.56644303354302,34.159860540691035,34.56174125293446,2533391,HUDCO.NS
1986,2021-09-01,34.7626838684082,35.20475206738627,34.44117805127504,34.80287132902317,1252595,HUDCO.NS
1987,2021-09-02,34.84305191040039,35.486063417713744,34.72248955235872,34.88324242918706,1225220,HUDCO.NS
1988,2021-09-03,34.84305191040039,35.445872898927085,34.60192412821093,35.00380478722873,1072729,HUDCO.NS
1989,2021-09-06,34.52155303955078,35.16456155184902,34.40098760207329,35.04399611437153,987006,HUDCO.NS
1990,2021-09-07,34.0392951965332,34.80286916516955,33.83835483984504,34.561741350365054,938591,HUDCO.NS
1991,2021-09-08,34.320613861083984,34.60192913667303,34.11967350248994,34.24023587798244,707286,HUDCO.NS
1992,2021-09-09,34.64211654663086,34.84305690494335,34.200048371564684,34.3206138129948,1127649,HUDCO.NS
